Ex ralamist;@mekypicks;1475699797;@Overrated_94 nan dis pas sa jvai pas t aime rohff c la Ur Booba il est faux frero c pas la ur lui on lui met des mama de coup de ceinture;2;1;1;
El turco;@Faatiihhh1907;1475698143;Rohff c'était le meilleur avec ses sons , c'est pas comparable avec vos PNL ou Booba https://twitter.com/slimdz78mufc/status/783716485487292416 …;0;1;3;
El Mowglito;@FastDope;1475697939;moi jtrouve rohff il est plu chaud que booba;1;0;2;
IK ⚡️;@idriss94320;1475697917;Que tu sois pro rohff ou pro booba tu peut pas critiquer leur carrière ils font partir des meilleur Rappeur Fr de tout les temps;0;0;0;
ich ichhhhh;@Yaya_Hayce;1475697151;Nan sah on est pro Booba a 92i%, mais Rohff a l'ancienne il cassait des chicots;0;0;2;
Malr;@kbl213;1475695702;Booba>>rohff;1;6;1;
alpha;@AlphaNLMB;1475694743;Rohff x Dounia J'suis plus Booba mais se type a fait de salle classique en vrai;0;0;1;
P3;@_hrb_e;1475694160;rohff > booba jv pas lte répéter h24. — louis tu te tais. http://curiouscat.me/723458530523664386/post/28512954 …;0;0;0;
Dolo;@DoloKeef;1475688233;les meufs obsédées par Booba Rohff et qui parlent comme des gars de banlieue elles me font + peur que les mecs du même genre;0;0;1;
El mero mero;@gomorra_13;1475687759;Rohff - vitryfenomene >>>> la carrière de booba;0;3;6;
Ta shrab ici  🇩🇿;@DashItsme;1475686827;En fait j'ai pas compris pq rohff il a sorti la punchline de Booba dans abracabra dans son nouveau son;1;0;1;
lalgerien madridista;@bledreda;1475682896;@titenos @PascalNegre @booba maintenant c confirmé que p.negre a tou fais pour que rohff game ne se vend pas, kel enflure cette merde;0;2;0;
Norde;@nordeleouf;1475676445;Ton son préféré de Kaaris, Booba et de Rohff? — Waaa trop difficile... http://curiouscat.me/3289976880/post/28177802 …;0;0;0;
Nax;@_NaXxor;1475672842;@AREtoiles il a lâché des sons ouf mais pour moi niro et rohff > booba;1;0;1;
Mihawk;@KokutoYoru;1475667612;@KisukUrah rohff etait au top et il A coulé personne veut une carriere comme sa contrairement à Booba qui est au top depuis 20ans;2;2;0;
sylla younouss;@SyYounoussou;1475663913;@PascalNegre @Anelkawa @booba et sinon le dernier son de rohff pascal vous le validez?;0;1;2;
BIMBI///M;@MP3RFORMANC3;1475663597;Rohff >>> DJADJA >>> PNL >>> booba https://twitter.com/rvn__k/status/783409463545962496 …;0;1;2;
 ✴Mardi sans R  ✴;@maadson78;1475662148;Que ce soit Rohff Booba ou Lafouine je ne peux pas me permettre de les critiquer ils ont du talent et font des classiques depuis des années;0;1;0;
mésé;@5994lille;1475660700;@PascalNegre @booba Et après on va dire que @rohff est parano ....;1;7;14;
LumiB;@Lumii_B;1475660364;@PascalNegre @booba " rohff t'es fou a tjr devenir parano " ... mouais;1;5;7;
iften;@titenos;1475658588;Sch booba lacrim mais pas rohff mdr https://twitter.com/nasr__75/status/783260301965815808 …;0;0;0;
Keyzㅤ;@KeyzRdr;1475657341;qd la fouine/rohff/kaaris vont faire un morceau ensemble pr clasher booba on va voir flou;4;32;12;
Nozoézé;@nooooooe_;1475625163;Je viens de perdre à fifa contre un fan de Rohff, désolé papa @booba;0;0;1;
J- 1️⃣ 2️⃣ MARIE  😂;@vandammealex59;1475624852;LES vrais savent que ROHFF > Booba et de loin;1;13;10;
Shanta Ademo;@arabwithattitud;1475620356;A la place de Rohff j'arrête le rap je cherche Booba jlui encule sa grosse daronne et je part sur une victoire;0;2;1;
Deidara;@Jfahem_;1475617835;Booba quand il clash Kaaris ou La Fouine il les insultes sale mais quand c'est Rohff il le fait poliment;0;4;2;
Matuidi AilierGauche;@RzkJo;1475617234;Parce que rohff et booba vont jamais faire de feat https://twitter.com/_mariiamou/status/736997544576884736 …;1;0;0;
Rapmag de Rohff;@RAPMAGROHFF;1475616701;Rohff adresse-t-il un message à Booba dans Culture UrbHaine ? Ce dimanche soir Rohff a surpris ses fans sur sa pag… https://www.google.com/url?rct=j&sa=t&url=http://www.13or-du-hiphop.fr/2016/10/04/rohff-adresse-t-il-un-message-a-booba-dans-culture-urbhaine/&ct=ga&cd=CAIyGWM3NzdkMWFjZTBlOWQ3ODA6ZnI6ZnI6RlI&usg=AN6KhHuGGUPd3qwI2-wfEPBoBnyYamvY7Q …;0;0;1;
HalaMadrid ⚪️;@MaskoDz;1475612789;Meilleur Rappeur FR : 1- Rohff 2- Booba 3- Kery James;0;1;3;
Haine™;@AndroemDylan;1475611962;Rohff, Kery James, Booba, Kaaris et je sais pas https://twitter.com/liltynash/status/783276846951653376 …;0;1;0;
iften;@titenos;1475611717;Soit rohff soit booba https://twitter.com/liltynash/status/783301041928413184 …;0;1;0;
Salside;@Bilna91_;1475611648;Alpha 5.20 Booba Kaaris Lacrim Rohff https://twitter.com/LILTYNASH/status/783276846951653376 …;0;2;1;
iften;@titenos;1475611541;Rohff rohff rohff kery booba https://twitter.com/liltynash/status/783276846951653376 …;0;1;0;
NI;@NicoIpplt;1475611396;Rohff avant , Damso, JUL , BOOBA, ninho https://twitter.com/liltynash/status/783276846951653376 …;0;0;0;
Itachi;@YacineEni;1475611224;la philo cst mon truc wllh comme quoi connaître les classique de rohff booba jul sa paye;0;0;2;
Tony Merguez;@MoMo_MbenGue;1475609624;Booba quand il mange du "thiebou djeune" il touche pas au rohff;1;110;53;
Mamoudou  🍑;@MD75019;1475609135;Booba pour clasher Kaaris La Fouine ou Rohff il et la mais quand Daesh il a attaquer on la plus entendu ce btr #MaounoRoadTo100k;1;14;6;
Marco Reus;@Bylkxvoss;1475609114;@rohff pour moi il sera toujours au dessus de booba C sur;0;0;1;
Inaya;@_WendyyyG;1475607911;Jvous vois les pro Booba qui assument pas d'aimer un son de Rohff;1;0;0;
RapGhetto.com;@RapGhettoLeVrai;1475607602;@rohff envoie un message à @booba ! http://bit.ly/2dPfmUJ pic.twitter.com/Y1dPy3nKoM;1;32;4;
La Griffe 6K;@lagriffe6k;1475604707;J'aime une vidéo @YouTube de @rapelite - Booba,Rohff,Maitre Gims,La Fouine , Soprano,Mac Tyer,Youssoupha ... Quel est votre TOP 3?;0;0;0;
Anakin;@SkanderCsl;1475604123;1/Kaaris - Blow 2/Rohff - Culture Urbhaine 3/Dosseh - Abel & Caïn 4/Booba - Zumba Dance https://twitter.com/lass2fois/status/783336685883027457 …;1;3;1;
annadjib;@annadjib;1475599521;Rohff il arrive toujours pas à sortir du Genjutsu de booba;0;2;0;
Haine™;@AndroemDylan;1475598032;La zumba de Booba devant le son de Rohff haha ça montre vraiment qu'on a une génération de fils de pute https://twitter.com/lass2fois/status/783336685883027457 …;0;4;2;
Marseillais vrais !;@PablitoBezbar;1475595635;Imaginez un jour y a un Ft comme ça Booba La fouine Rohff et Kaaris;0;1;1;
Jay;@Jay2_4;1475595612;J'suis choqué on vient de me demander si j'écoutais Booba ou Rohff… Je suis en Angleterre…;0;0;0;
Tekozz;@Tekozz_;1475590671;que saint booba me pardonne mais dkr j'ai pas reussi a finir la zik et j'écoute en repeat le dernier son de rohff;0;1;2;
Zam's;@Zamseuh;1475590494;Booba est meilleur que rohff tout le monde le sait — Oui et non http://curiouscat.me/318569379/post/27923568 …;1;1;0;
Shanta Kardashian;@KizyKizyala;1475585047;1. Rohff 2. Booba 3. Lino 4. Youssoupha 5. Future/Kaaris https://twitter.com/LILTYNASH/status/783276846951653376 …;0;3;0;
Boost Rap Buzz;@BoostRapBuzz;1475579244;Rohff adresse-t-il un message à Booba dans Culture UrbHaine ? http://www.13or-du-hiphop.fr/2016/10/04/rohff-adresse-t-il-un-message-a-booba-dans-culture-urbhaine/?utm_source=Sociallymap&utm_medium=Sociallymap&utm_campaign=Sociallymap …;0;1;1;
KRATOS  🔥;@Jordaan_7;1475575023;Le dernier son de @rohff #CultureUrbhaine il est meilleur que tout les morceaux de booba réunis depuis qu'il a 6 ans;0;2;3;
Lucas;@Lucastrnx;1475574002;@Sharki343 mdrrr quand Booba de fout dla gueule a rohff rohff il va peta des mecs au magasin unkut en même temps;1;0;3;
g;@saennes;1475573863;Rohff meilleur que booba;0;1;1;
Perplexe;@Maleekay_Carma;1475570963;Booba au lieu de faire des Bd il devrait plutôt assumer ses face à face avec Kaaris ou Rohff même 50cent est gamin mais il assume lui.;2;45;20;
Zan'Shi;@_Cxris;1475537824;Ta tweeter "La Fouine >>> Rohff >>> Booba" #OnTaLigoteCommeKimK;0;1;2;
 🇨🇮 J V S O N  🇨🇦;@DarhylOne;1475537160;Les post de booba sur kaaris et la fouine sa devient aussi gênant que les frasques de rohff la;0;1;0;
fdn;@to_rogvr;1475533468;Cmt ca booba ila encore menacer dmort lafouin et rohff sur insta;2;0;1;
Teflon Don;@IsmaBale11;1475531369;Le nouveau son de Rohff je dois dire que la prod c'est un delir Dommage qu'il aie fait 1/3 du son pour Booba;0;0;0;
Hisokita;@Amine_Modric;1475529947;Rohff ou Booba ? — Mdrr, on est en 2016 les gars. Y a plus de débat po... http://curiouscat.me/Hisokita/post/27589767 …;0;0;0;
xoxxxoooxo;@lolipop_zer;1475529088;"j'ai plus de flow qu'une femme fontaine" rohff est tellement pété qu'il reprend des punchlines datant de 2010 de Booba ptdrrr;1;0;0;
ADEL  ♥️ ♥️ ♥️;@Babatche91;1475528744;Mon fils il m'dis booba est plus fort que rohff j'lencule;1;4;0;
Escabbar  🇲🇦;@salim_abr;1475528352;Un featuring Kaaris Rohff La Fouine contre Booba sa va tt bz;1;0;0;
Yaass;@couscous__;1475526290;#CultureUrbHaine de Rohff >>>>>>>>> #DKR de booba;1;1;1;
#Eseka  💚 💘 💛  🙏;@goldenbrain8;1475523418;Rohff passe sur OKLM radio... Booba est juste fair-play #BossDuRapGame #DUChttps://twitter.com/Tanda_Ngassa/status/783022927356755968 …;4;2;2;
Ayoub - أيوب;@AMrk212;1475523329;Je vais me lance dans le Rap et je vais forcer a vous envoye des lien sur mes video Youtube "Rohff feat Booba - Paix" alrs que c moi qui rap;0;0;0;
Edu;@EduBrigante;1475522113;Ton avis sur le conflit Rohff Booba ? — booba jaloux de la street crédibilité d'housni qu'i... http://curiouscat.me/yugiuklykuftkgiul/post/27520461 …;0;2;1;
 ✨ ✨UneKreme 🙈 ✨ ✨;@SaadkoJBoateng;1475522025;Booba- Sinik =Sinik rayer du rap Booba-La Fouine = Lafouine Rayer Booba-Rohff=Rohff Rayer Booba- Kaaris = Kaaris cours de rayure #DucZerB2O;0;1;0;
Ponto;@jeremieponto40;1475518941;@rohff grosse tchoin fais pas le mec quand tu frappe des meufs ou que vous êtes à 10 sur un vendeur d'Unkut mdrrr Booba te mets à l'amende;4;3;3;
Meliodas;@KspMira;1475517909;Siboy j'crois quand il a signé chez 92i il a pas dit le mot magique "Rohff est un fdp" du coup Booba l'a mis à pied privé de studio izi;0;0;0;
Ta shrab ici  🇩🇿;@DashItsme;1475516318;Booba ou rohff je penche pour booba https://twitter.com/carlaluv5/status/782998007398731780 …;0;1;2;
isma;@ict_tmm;1475514369;Ça sert à r de parler rohff il a tjrs était mieux que booba même si y'a des sons c pas trop ça rohff il est meilleur fin;0;1;1;
Keke;@BackisKeke;1475511602;Perso entre les sons de Booba et Rohff mon préféré c'est Blow de Kaaris ^^;0;1;1;
meh_clinton;@Capiceee;1475511034;A leur top Rohff >>> Booba;0;1;4;
ESCO-bar;@wadna270;1475507930;Bon ou son les suceur de booba ki vont kritiker le son de rohff #CultureUrbHaine;0;2;1;
Skrrt;@Icardinho_;1475506252;Rohff Culture Urbaine >>> Blow DKR C'est un pro Booba qui le dit;1;7;4;
Kuro Ashi;@arthur_aguero;1475504092;Le nouveau son de Rohff > le nouveau son de Booba;1;1;3;
XOF;@_blackdeter_;1475504016;1 Rohff - Culture urbaine 2 Kaaris - Blow 3 Dosseh - Abel & Caïn 4 Booba - DKR;0;65;34;
Axel;@Axel_VdnB;1475502206;Sur les 3 derniers sons de chacun : Rohff > Kaaris > Booba;0;2;1;
DucCRN;@DucCRN;1475491756;Absolument jveux pas en voir un seul qui me dit "gneu gneu rohff il est nul" alors que Booba sort dla zumba tah DKR https://twitter.com/YannouNeymarJr/status/782683809015791616 …;0;1;2;
#Barça #Ney11;@boujbouj93;1475491421;#Rohff donneur de leçons de rap , pas de photos montage ni coloriage vs avez bien compris les suceurs de booba la #CultureUrbHaine;0;33;20;
ISMA;@ISMA_ZR;1475490617;Le nouveau Rohff > Le nouveau Booba;0;1;1;
¥BlacK Chin3s3¥;@Sif_k971;1475490516;Des gens disent que le son DKR de Booba pu mais le son de rohff haute culture avec son instru des années 70 on en parle ou c'est comment?!;1;0;0;
Jesus;@AissBendahman;1475489627;@MehdiBoudault grosseuh folleuh mais on va casser un tête toi et moi comme Booba RT rohff;0;1;0;
Gufetto;@SkyWalker_White;1475489417;@Jojo_LaStreet moi aussi mais dès que c'est Rohff ça vanne et dès que c'est Booba ça suce;1;0;2;
StevenJames;@Steven2point0;1475487483;Allez voir DKR de booba sur rap genius et allez voir Culture Urbaine de Rohff sur rap genius #ConcurrenceDéloyale;2;1;3;
Mirgane De Cannes;@Mirgane1;1475486963;Booba il a dû trembler quand il a entendu le son de Rohff;1;2;1;
StevenJames;@Steven2point0;1475486830;sur rap genius chaque mot de booba à un sens une description.. Allez voir les paroles de rohff et dites moi si c'est pas des ragal;1;1;1;
 😈;@sirinemzr;1475486489;Wah ça mzhf les gens qui ecoute pas kaaris ou rohff a cause de Booba c un truc de ouf;0;3;2;
Klaus Mikaelson™;@ColonelRTeenda;1475485571;Les mecs qui ont braqué Kim Kardashian c'est des fans de Booba qui voulaient étouffer le buzz du dernier sons de Rohff.;1;61;19;
Toure ⚡️ 🇨🇮;@young_ivorian;1475483945;Rohff il bat sa femme après il dit que c'est booba la zoulette;0;0;3;
Adrien;@adr_iench;1475481008;Vos PNL Booba etc.. bah là vie d'ma mère maintenant ils savent plus rapper. Le seul fidèle à lui même c'est Rohff et j'men bat les couilles;0;1;0;
mohamed arfa;@tmax_13;1475480761;Rohff je les rafalle leur fan ramsse les douille a booba bande victim;0;1;0;
Kikiprono;@kikiprono93;1475480340;@GuerrouahSamy @Dutsinho @rohff et surtout booba il c'est que maintenant il peut plus donnez des rdv a la boutique et laisser;0;0;1;
Kikiprono;@kikiprono93;1475480243;@GuerrouahSamy @Dutsinho @rohff Le souci c'est que booba fait pareil à bruxelle;1;0;1;
.;@ashvin_klp;1475455065;Rohff a enterrez tout les rappeur du moment avec un seul son sans refrain culture urbaine c'est deja un classique vivement l'album booba ntm;0;1;1;
 🇫🇷MaKTen 🇸🇳;@Mak_veli92;1475451440;booba bat des recort de vente iTunes rohff bat sa femme https://twitter.com/Sawan_Mk/status/782720431073746944 …;0;2;0;
svitvmv;@tvlion_;1475450862;Bonne nuit à tous sauf à ceux qui tweet "Rohff >>> Booba";0;0;1;
soldat bylka;@HayceDeTrefle;1475450493;Gardez lacrim prenez Booba et Niro si vous voulez mais rendez nous le Rohff dès année 98 A 2008;0;1;0;
jimboo ™;@jim_330;1475450266;@BraamsDonneil @Sawan_Mk @kalilou60 sa aurait été Booba à la place de Rohff sur L instru personne n aurai parler de 2009 blabla;0;2;1;
Alvaro Schofield;@Sawan_Mk;1475450067;@kalilou60 @BraamsDonneil actuellement b Booba passe à la télévision sur sa television Rohff il passe dans "faite entrer l'accusé";1;2;0;
R_nsmlr;@RNsmlr;1475450054;je dérange les Zoulette s'agenouille, n'existe qu'à travers @rohff mais Huss s'en bah les couille ! @booba Tu ne sera jamais à son niveau;0;1;2;
Alvaro Schofield;@Sawan_Mk;1475449371;@kalilou60 @BraamsDonneil je crois que tu dors deja frere parce que la carriere de rohff c'est reve elle inferieur à celle de booba;2;1;1;
Madi_WA;@madi_rection;1475449063;Rohff Booba Dosseh Kaaris K.James en un Week End... Désolé mais Rohff sort Vainqueur en quelques heures...;2;32;12;
g 18 ans;@allllaaaaan;1475448185;qu'on me dise pas que booba est plus fort que rohff svp https://twitter.com/_Artgang/status/782661347658072064 …;0;2;0;
yesay;@MrFouks;1475447994;Tous les gens qui préfère booba a rohff vous ete une bande de mouton bon qu'à suivre la tendance;0;2;0;
samimas;@samiiiiiz;1475447100;Benzema il peut passer du Real au Barça ça sera pas une plus grosse erreur que son transfert du FC Rohff à l'AS Booba;0;1;5;
 💍;@S2IRAH__;1475446378;Le dernier son de rohff seul les gros suceur de Booba diront que le son et nul flm;1;4;3;
Nabil disparu;@Numeroo32;1475445728;Continuez à dire "Booba meilleur que Rohff" c un propos attrape hassanettes bande de malhonnêtes;0;0;1;
Jσиαтhαи k.;@Jonathaan243;1475445464;Booba mais quel homme ! Sur Oklm Radio Il donne de la force aux jeunes rappeurs comme Kekra, Ninho, Rohff, Kalash Criminel etc..;0;4;0;
Jσиαтhαи k.;@Jonathaan243;1475444999;Rohff pour frapper des femmes et des jeunes de 19ans Il est chaud, pour aller chercher Booba y'a plus personne;2;5;0;
Lebneni 😈 💶;@lebneni94;1475444696;Rohff il vient de sortir un son il encule à sec toute la discographie de Booba;0;3;2;
أيوب;@AyoubEzn14;1475444476;Donc récemment Booba, Kaaris et Rohff ont chacun sortit un nouveau son et ils sont tous lourds;0;0;0;
iL'm.white;@tlse310;1475443953;"Fais pas le voyou si tes parents ont les moyens "rohff qui parle de booba pic.twitter.com/BUK45LP5Zi;0;4;1;
...;@38Parano;1475443778;Rohff culture urbhaine > Kaaris Blow > Booba DKR BONNE NUIT !!!;0;4;2;
Aladin Qlf;@AissaQlf;1475443458;Le dernier son de rohff prend les dernier son de Kaaris et Booba;0;16;5;
Hany;@tawab_h;1475443397;rohff > booba;1;1;2;
JAMES KERY;@mouss_75013;1475443138;Rapper c un art...rohff Booba kery etc C'est pas une ère...jul pnl niska etc;0;26;4;
 🎈;@BSAC_;1475442994;rohff > booba fin.;1;17;2;
Eren;@jveuxuncafe;1475442938;Wa le dernier son de Rohff il a exactement remballé 20 ans de carrière de Booba en 5 minutes c'est inédit en France;0;12;4;
Elle a vendu  🇺🇸;@MehdiBoun;1475442897;Rohff - Culture Urb'Haine >> Kaaris -Blow >> Booba - DKR !!! Merciiii et Merci à @rohff pour ce missile !!!!!!;0;1;0;
Housnews By Game;@housnews;1475442873;J'le Dit Après Avoir Écouté Un Son Bouré De Vérité D'Punchline Et D'Explosif Purgé Au C4 Rohff A Arrêté La Carrière De Booba#WallahBillah;0;0;1;
Amine;@hayce98;1475442727;Rohff-Culture Urbaine >>>>>Booba - Dkr blc de vos avis;0;2;2;
omeid;@omeidafg95;1475442620;Rohff a sorti un bon morceau mais les puristes comme moi se font rares. La masse va lui cracher dessus et sucer PNL/Jul/Booba etc...;0;2;1;
Salside;@Bilna91_;1475442607;Rohff il a sorti un gro son fo le dire areter de faire les fans vs croyez rohff booba c un clasico real barca ou koi;1;5;1;
K;@AJ86__;1475442279;Rohff - Culture Urb'Haine >>>> Booba - Dkr , comme dhab jmen balec dvos avis;1;21;5;
OZ;@Soxmoo;1475442115;(Le nouveau son de Rohff est très bon mais faut pas s'attendre à lire ça sur ce réseau de suceurs de Booba);0;6;0;
Sale Sonorité;@mnd_92i;1475441864;Même si je préfère Booba sa m'empêchera pas d'écouter du rohff ou la fouine;0;1;0;
Marius;@Romain_Nvs;1475441520;La nouvelle de Rohff encule profondément toutes les récentes musique de booba,ce qui connaisse le rap seront d'accord,seulement eux;0;4;5;
apl moi rohff;@myrmhi;1475441207;ptddddrnznzbjzjj jvien dvoir "la carriere a booba> la carriere a rohff" ,calmez vs reprenez vo esprit après on discute les ami avant jmenerv;0;2;1;
Soldat Rif;@SofianeLam;1475440450;Rohff avec son dernier son il a fait mieux que tout ce qu'a fait fait Booba en 2016;0;4;4;
تونسي  🇹🇳;@aloura_bew;1475440248;Nooon la nouvelle de Rohff elle est nrv les "cyber voyou suceur " de Booba vous êtes ou bande de merde #CultureUrbHaine;0;0;4;
iften;@titenos;1475439991;@jvousaimepa @jsuislduc rohff > booba;2;1;0;
negro avec attitude;@PetiDjo;1475439906;C un oufff lui que sa soi un son de Booba ou rohff si le son et bon au valide https://twitter.com/le_gost/status/782659603322593281 …;0;0;0;
Kurzallan  🚨;@a2lanyoung92i;1475439426;Booba > rohff cousin;3;0;1;
Not-From-Paris;@choupou01;1475439071;A la baze Jsuis plus Booba mes la Wallah rohff tah braki comme sa tu peut pas ne pas aimer #CultureUrbHaine;0;1;3;
الأمير أمين;@AmineXCIV;1475438159;C'est toujours les mêmes qui disent que les Sons de Rohff sont nul sa aurait été booba qui l'aurait sorti sa serait : Wahhh trop lourd;0;0;1;
LaFlemme;@Giovan_92i;1475437953;Je suis le premier des pros Booba mais là faut avouer que le nouveau son de Rohff m'a mit une classique;0;6;6;
Set girl;@yrn92i;1475437944;Rien à faire du clash de Booba / rohff/ sinik/ Kaaris en vrai j'aime leurs sons à eux tous;0;7;2;
henniarovitch 🌹;@hxnniarxvitch_;1475437900;@titenos non jmen bat la race de booba mais qd tu dis "les fans de rohff" tu parle d'un truc ki existe pas;1;0;1;
Onizuka  🚬 🇯🇵;@_Scampia;1475437826;"Ne fait pas ta star j'envie pas ton Succès car il s’écrit qu'avec un seul C". Rohff il a résumé le clash avec Booba qui est très suCé !;0;4;1;
Akramovsky;@SafiAkram_;1475437457;Les gens suce Booba a en détester rohff mdr comme sa sans aucune raison;0;3;0;
Bullet Header;@Rimkashh;1475437296;Comment vous aimez trop sucer Booba et descendre Rohff pour rien sur ce réseau c'est incroyable;1;0;0;
Marwann;@nnawraM;1475437218;Rohff>>>>> votre fiotte de booba https://twitter.com/_artgang/status/782661347658072064 …;0;6;2;
R ♠️;@MaisonLannister;1475437194;Je viens d'écouter le son de Rohff, j'annonce une reponse de booba dans les 24h qui arrivent;0;1;1;
Ak_212;@AzdingMrc;1475436436;Le son à rohff il fait tout les albums à Booba à l'aise;0;3;4;
Jonathan;@Jo_leo94;1475435873;On se tue à parler de BOOBA et ROHFF mais ils ont l argent qu On aura jamais dans toute notre vie;0;0;0;
H.;@Guiboutsky;1475435828;MDR mais pourquoi dans son nouveau son Rohff parle de Booba ? #CultureUrbHaine;0;0;0;
onizuka 🉐;@vladimirsmnk;1475435665;je veux bien être "pro booba" mais la nouvelle de rohff c une leçon de rap.;0;11;5;
Gost ™;@Le_Gost;1475435565;Que Dieu, Booba, le 92i me pardonnent pour mes propos... Mais j'aime bien le son Rohff, Il rappe lourd, la prod bof mais pas mauvaise.;4;83;29;
R9;@quedesoeufs;1475434248;Rohff, comme il réussissait pas à gagner son clash avec Booba, il a préféré débuter un clash avec lui-même pour être sur de gagner;0;1;0;
Dramso;@DRAWMSO;1475433727;Rohff il est en train de niquer la journée de Booba, j'suis sur il loupe des rdv à cause de lui;0;13;4;
Rapmag de Rohff;@RAPMAGROHFF;1475433682;Kaaris, Rohff, La Fouine... Un gigantesque featuring contre Booba serait une bonne idée Un coup, c'est La Fouine, … https://www.google.com/url?rct=j&sa=t&url=http://www.melty.fr/kaaris-rohff-la-fouine-un-gigantesque-featuring-contre-booba-serait-une-bonne-idee-a562069.html&ct=ga&cd=CAIyGWM3NzdkMWFjZTBlOWQ3ODA6ZnI6ZnI6RlI&usg=AN6KhHvZjAEtFWbLBoG3KW3HR9Xo7LZO5Q …;0;0;1;
Mid'zer;@MidonAdrien;1475433619;Je suis Booba ! Booba, Rohff, Nekfeu... Quel rappeur français es-tu ? http://www.melty.fr/booba-rohff-nekfeu-quel-rappeur-francais-es-tu-s1-qcm1553.html?utm_source=twitter&utm_medium=referral&utm_content=post&utm_campaign=internal_sharer … via @melty_fr;0;0;1;
P ⭕️STBADIVOIRIEN;@iampostbad;1475433574;Fais vite @rohff , Booba s'impatiente;0;35;7;
iften;@titenos;1475433486;booba il est en train de cliquer sur actualiser comme les fans de rohff;0;14;3;
leCritiqueur;@LeCritiqueur;1475433225;Les fans de Rohff quand Booba il sort un son ils vont tous écouter pour critiquer comme les marseillais qui regardent le PSG;2;94;28;
Identité Remarquable;@Ali_Ozaru;1475433039;@So_Heezy @iampostbad pas de tout, ya qu'a voir les commentaire des fans de rohff sur les vidéos de booba, du meme genre;0;1;2;
T.G Please;@GOne132;1475432417;Les vrais fans de Rohff ne perdent pas leur temps à parler de Booba^^ https://twitter.com/iampostbad/status/782641863266361344 …;1;7;4;
Dramso;@DRAWMSO;1475432396;Hé jeune ratpi, tu veux savoir ce que fais booba en ce moment même ? Il actualise la page facebook de Rohff sur son Mac un joint à la main;0;17;6;
Dramso;@DRAWMSO;1475431979;Ah parce que vous pensez pas que Booba est entrain d'actualiser sans arrêt la page facebook de Rohff?;0;3;0;
Dozo;@sunnprim;1475430843;@rohff je sens y va calsh Booba jcp pk;0;1;1;
Elphège Kolingba;@Elphege2016;1475429543;#Musique | Kaaris, Rohff, La Fouine... Un gigantesque featuring contre Booba serait une bonne idée http://bit.ly/2djI010  | #Pop #Rnb #v;0;0;1;
mirak;@TomaHauuk;1475428422;Désolé de déranger DUC mais c'est important, entendre du Rohff sur outil OKLM Radio me dérange un petit peu. @booba Cordialement, Ratpi.;0;0;0;
Flemme Life;@Bsk_ngz;1475428262;Ptdrr Rohff sur @oklmradio wsh c'est un comedien Booba pic.twitter.com/xbjGtalkxF;1;0;2;
prince vlad;@VloudGoraaaaas;1475418741;Rap français j'aime bien Kaaris Lacrim(avant) Niro, sueth gueko, booba rohff(avant) sexion d'assaut(avant) rimk joke lartiste;1;0;2;
tukiflerap?;@tukiflerap;1475417429;Booba en ce moment il actualise la page facebook de rohff;0;2;1;
rienadeclarer;@liberta940;1475408679;Nouveau son de rohff à l'opposé du dernier Booba......;4;1;1;
tukiflerap?;@tukiflerap;1475406738;Booba il attend de voir ce que Rohff va sortir;0;1;1;
Le Z  👻;@zizoujkr;1475403663;J'ai pas vu de son de BOOBA comparable a Rohff - Regrette;0;3;1;
 🇲🇦 📿 🔮;@rhousni212;1475403254;Le generique des Ratz > Rohff et Booba reunis;0;0;0;
S.L™;@Slicito;1475399168;Tàs vraiment le jus de Booba dans les locks et celui de Rohff dans la bouche c'est pas possible https://twitter.com/jaxvador/status/782292539223240704 …;0;4;0;
Housnews By Game;@housnews;1475398414;De Vous A Moi Booba Sé Plus Du Rap Qu'il Fait Vous Pouvez Pas Comparer Sa Musique A Du Rohff Games Kendji Girac Aussi Sé Du Rap?;0;0;1;
Jon Snow  🐺;@AbdelVarane;1475397585;@YACINELELYON @Ines_TUNISIA @booba @rohff @lafouine78 c'est Archi nul;0;0;1;
MARIO;@MarioDybala;1475397143;@Rubbi_2bi @TyraBns_ de tte façon Booba y cherche la mirde aek tt le monde, Rohff mtn Kaaris , ce mec ne vx pa grandire;0;1;1;
 🇹🇳 🇻🇳;@myriambmbk;1475396263;@ModernPriincess @YACINELELYON @booba @rohff @lafouine78 ouai mais biensur Toi >>>>>>>> Elle;1;1;0;
ن;@ModernPriincess;1475396022;@myriambmbk @YACINELELYON @booba @rohff @lafouine78 ptdddddddrrrrrr tubtrouve :/;1;1;1;
CIRO A.W.A;@Mehdouche95;1475358893;Booba il a toujours fait des bons sons mais il a jamais réussi à atteindre le niveau de rohff;0;2;2;
Oulala;@Melina_vh;1475358620;C TLF dans l'son la mif avc Rohff ki a di "Cet été il va neiger..." booba il a fai ke pomper en disan "vivement l'été pourvu kil neige";0;1;0;
Zam's;@Zamseuh;1475357920;Tu pense que Booba il reve de rohff ou pas — Oui http://curiouscat.me/318569379/post/26635075 …;0;0;0;
k t;@HakiDesRois_;1475357699;wsh en scred louane a grave percé, elle fait des 40M de vue c'est plus que booba rohff etc mdr;0;0;1;
Snap: moradu77;@moradzer77;1475356266;J'ecoute que des classique depuis taleur Rohff Booba j'fais pas de diff;0;0;0;
#JesuisYakout;@naIImbonjour;1475354001;Demain on joue contre boulbi et mon équipe c vitry-choisy , rohff ou Booba qui vaincra ? Mdr;1;1;0;
